CASENUM,VEH_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,PSUSTRAT,WEIGHT
201800842471,2,4,56,206,206,1,10,1,0,6,23,30,14,0,2,0,12,999,12999,79,2011,888888888888,0,99,999999999,99999999999,8,99,99,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,20,265.23227319
201800842781,2,3,12,457,12,1,10,1,0,7,3,30,14,0,2,0,63,34,63034,4,2015,KNAGM4A76F55,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,12,239.90528838
201800843853,3,2,27,893,27,1,6,2,0,7,15,50,12,6,2,0,12,473,12473,34,2001,1FMZU67E61UA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,66.236516993
201800843862,2,4,46,337,46,1,10,1,0,6,3,4,14,0,2,0,37,402,37402,14,2002,JHLRD68412C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,22,256.85059119
201800844197,2,2,67,1919,67,1,8,1,0,5,7,40,14,0,2,0,12,481,12481,34,1998,1FTZF1767WNB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,157.30090507
201800844197,3,2,67,1919,67,1,8,1,0,5,7,40,14,0,2,0,22,20,22020,4,2002,1G2WK52J12F2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,8,12,0,0,0,777777777777,777777777777,777777777777,8,157.30090507
201800844197,4,2,67,1919,67,1,8,1,0,5,7,40,14,0,2,0,20,22,20022,4,2006,1G1AK55F4676,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,8,12,0,0,0,777777777777,777777777777,777777777777,8,157.30090507
201800844432,2,2,25,2092,25,1,8,1,0,7,14,15,14,0,2,0,7,482,7482,34,2002,3D7HA18N52G1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,156.6473085
201800844717,2,4,49,262,49,1,8,1,0,7,3,29,14,0,2,0,41,441,41441,20,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,195.21146277
201800844717,3,4,49,262,49,1,8,1,0,7,3,29,14,0,2,0,37,31,37031,9,1998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,195.21146277
201800844862,2,3,40,3106,40,1,5,1,0,7,9,58,33,0,3,0,34,401,34401,14,2003,5UXFB33543LH,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,777777777777,777777777777,777777777777,15,28.974563386
201800845468,2,3,28,440,28,1,10,1,0,7,12,0,14,0,2,0,19,20,19020,6,2010,3GYFNAEY9AS6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,11,239.87369077
201800846092,2,2,27,893,27,1,10,1,0,7,0,0,14,0,2,0,49,43,49043,4,2000,4T1BF28B4YU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.80280132
201800846302,2,3,33,1484,33,1,10,1,0,7,8,41,14,0,2,0,42,42,42042,4,2003,WDBRF61J33A4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,239.51086568
201800846456,2,4,64,307,64,1,10,1,0,6,9,18,14,0,2,0,14,443,14443,20,1999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,23,279.02470947
201800847356,2,4,56,211,211,1,5,1,1,7,20,30,14,0,2,0,49,40,49040,4,2018,4T1B61HK6JU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,20,30.490190365
201800847515,3,3,75,4113,75,2,7,2,0,7,11,21,12,1,2,0,39,36,39036,4,2006,SAJWA51A66WE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,19,128.98098616
201800847530,2,3,65,2855,65,1,7,1,0,7,11,54,42,0,3,0,59,404,59404,14,2014,JTJBM7FX2E50,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,139.09708643
201800848098,2,2,25,2091,25,1,10,1,0,7,21,30,14,0,2,0,37,706,37706,80,2013,JH2SC660XDK3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,6,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640153
201800848656,4,3,12,455,12,1,4,3,0,8,13,15,12,6,3,0,49,40,49040,4,2016,4T1BF1FKXGU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,12,13.782262015
201800849264,2,3,78,466,78,1,9,1,2,8,13,12,14,0,2,0,49,40,49040,4,2016,4T1BF1FK4GU2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,170.50296397
201800849278,2,4,20,3013,20,2,10,1,0,8,23,1,14,0,2,0,20,39,20039,4,2008,KL1TG56648B0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,25,232.51388004
201800849812,2,4,68,4055,68,1,8,1,0,7,5,25,14,0,2,0,62,421,62421,15,2018,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,23,177.61964125
201800850154,2,3,70,46,70,2,10,1,0,8,20,25,14,0,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,16,235.19710592
201800850154,3,3,70,46,70,2,10,1,0,8,20,25,14,0,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,16,235.19710592
201800850154,4,3,70,46,70,2,10,1,0,8,20,25,14,0,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,16,235.19710592
201800850307,2,4,56,206,206,1,9,1,0,4,23,0,14,0,2,0,37,31,37031,4,2009,JHMFA36209S0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,20,187.19330781
201800850307,3,4,56,206,206,1,9,1,0,4,23,0,14,0,2,0,37,31,37031,3,1995,2HGEH2363SH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,14,0,0,0,777777777777,777777777777,777777777777,20,187.19330781
201800850307,4,4,56,206,206,1,9,1,0,4,23,0,14,0,2,0,20,481,20481,34,2002,1GCHC29U72E2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,14,0,0,0,777777777777,777777777777,777777777777,20,187.19330781
201800850483,1,2,58,3253,58,1,9,1,0,7,9,24,14,0,3,0,49,32,49032,5,2017,JTNKARJE4HJ5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,6,2,18,0,0,0,777777777777,777777777777,777777777777,6,275.28037057
201800850484,2,2,58,3253,58,1,10,1,0,7,4,30,14,0,2,0,20,471,20471,34,1992,1GCCT19Z6N21,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,6,276.06047695
201800850771,2,2,58,3262,58,1,7,1,0,7,6,23,32,0,3,0,98,998,98998,92,2018,1T0325GK5JJ3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,2,5,12,0,0,0,777777777777,777777777777,777777777777,6,132.80635024
201800850926,2,2,58,3248,58,1,9,1,1,7,21,45,14,0,2,0,12,401,12401,14,2007,1FMEU74EX7UA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,6,2,12,0,0,0,777777777777,777777777777,777777777777,6,164.50201764
201800851120,2,2,58,3248,58,1,5,1,0,7,15,57,14,0,2,0,12,870,12870,61,2006,1FDWE35L36HA,0,77,777777777,77777777777,2,1,96,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,6,26.18756932
201800851357,2,1,50,1635,50,2,9,1,0,5,21,45,14,0,2,0,12,499,12499,39,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,8,12,0,0,0,777777777777,777777777777,777777777777,4,173.7737042
201800851380,2,3,65,2851,65,1,9,1,0,7,13,53,14,0,2,0,35,39,35039,4,2004,1N4BA41E64C8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,167.76785939
201800851498,2,1,57,2591,57,1,5,1,0,6,14,41,14,0,2,0,85,881,85881,66,2014,1XKYDP9X0EJ4,1,42,00849526,4200849526,3,6,1,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,888888888888,777777777777,777777777777,3,73.255544734
201800851744,2,1,34,1678,34,1,2,1,0,5,14,30,14,0,2,0,13,399,13399,8,2005,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,31.699880813
201800851859,1,1,13,1207,13,1,9,1,0,5,0,5,14,0,2,0,37,999,37999,49,1995,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,180.93534693
201800851952,1,4,46,338,46,1,10,1,0,7,19,0,14,0,2,0,51,45,51045,4,2006,YV1TH5921614,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,22,256.8505912
201800851959,2,4,46,338,46,1,10,1,0,7,6,5,14,0,2,0,7,482,7482,34,1996,3B7HF13Z2TG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,5,12,0,0,0,777777777777,777777777777,777777777777,22,256.8505912
201800852009,3,1,34,1688,34,1,8,2,0,6,18,0,12,6,2,0,2,499,2499,19,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,176.12605631
201800852191,2,3,82,2152,82,2,10,1,4,7,15,0,14,0,2,0,20,37,20037,4,2012,1G1ZC5E03CF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,19,228.30897338
201800852529,2,3,30,3296,30,1,7,1,0,7,7,0,14,0,2,0,55,42,55042,3,2016,KMHTC6AD5GU2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,133.08565758
201800852822,2,3,75,1230,75,2,3,1,0,8,19,32,14,0,2,0,30,47,30047,3,2001,3VWCK21C61M4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,19,28.058709005
201800852835,3,2,14,2755,14,2,6,2,0,7,17,54,12,6,2,0,12,3,12003,2,1998,1FAFP4041WF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,224.24811636
201800852836,2,2,14,2755,14,2,7,1,0,7,9,49,14,0,2,0,12,481,12481,34,2008,1FTSX21528EC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,9,377.86543085
201800853157,2,2,67,1919,67,1,8,1,0,5,21,44,14,0,2,0,20,461,20461,21,2001,1GBHG31R4112,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,8,12,0,0,0,777777777777,777777777777,777777777777,8,157.30090507
201800853216,2,1,15,2514,15,2,5,1,0,6,21,48,14,0,2,0,12,422,12422,15,2010,1FMJU2A54AEA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,5,29.991753129
201800853470,2,2,27,900,27,1,9,1,0,7,8,59,14,0,2,0,12,481,12481,34,1986,1FTEX15H4GKB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,164.31740138
201800853839,1,1,34,1693,34,1,10,1,0,6,99,99,14,0,2,0,37,399,37399,8,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,245.04928242
201800854171,2,4,68,285,68,1,10,1,0,7,99,99,14,0,2,0,35,39,35039,4,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,23,270.08682714
201800855394,2,4,56,208,208,1,10,1,0,7,99,99,14,0,2,0,34,35,34035,9,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,20,265.23227317
201800855825,2,2,25,2091,25,1,10,1,0,7,1,10,14,0,2,0,37,31,37031,4,2010,2HGFA1F55AH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640153
201800856177,2,2,25,2025,25,1,6,1,0,5,23,46,14,0,2,0,23,421,23421,15,2007,1GKFK13067J2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,98.658387401
201800856327,2,3,17,1053,17,1,10,1,0,6,2,42,14,0,2,0,19,18,19018,4,2012,1G6DA5E5XC01,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,238.54654396
201800856471,2,4,60,232,60,1,10,1,0,7,20,18,14,0,2,0,49,442,49442,20,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,284.49978684
201800856582,2,3,51,1114,51,1,10,1,0,7,16,31,14,0,2,0,20,481,20481,34,2018,3GCPCREC9JG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618486
201800856854,2,3,40,3106,40,1,8,1,0,7,17,30,14,0,2,0,7,27,7027,6,2012,3C4PDCBB9CT3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,15,157.93849096
201800856854,3,3,40,3106,40,1,8,1,0,7,17,30,14,0,2,0,49,403,49403,14,2004,JTEDP21A5400,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,15,157.93849096
201800857055,2,3,59,506,59,1,4,1,0,7,21,43,33,0,3,0,12,17,12017,4,2018,1FAHP2L84JG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,2,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,13.98614649
201800858066,2,2,27,892,27,1,10,1,0,7,10,5,14,0,2,0,20,471,20471,34,1999,1GCCS1440XK2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.80280132
201800858736,2,3,51,1098,51,1,8,1,1,7,16,55,14,0,2,0,12,422,12422,15,2017,1FMJK1JTXHEA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,10,161.74150749
201800858736,3,3,51,1098,51,1,8,1,0,7,16,55,14,0,2,0,49,402,49402,14,2007,JTMZD33V7750,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,161.74150749
201800858761,1,3,51,1098,51,1,2,1,1,7,20,2,14,0,2,0,37,32,37032,2,2017,1HGCT2B89HA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,29.856290986
201800858772,2,3,51,1098,51,1,6,1,0,7,23,15,14,0,2,0,52,46,52046,4,2002,JA3AJ36E42U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,10,67.857868846
201800858855,2,3,35,2793,35,1,6,1,1,7,12,0,14,0,2,0,2,403,2403,14,2005,1J4F449S35P3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,42,0,0,777777777777,777777777777,777777777777,13,67.862385504
201800858877,2,1,72,1723,72,1,10,1,0,6,11,30,14,0,2,0,52,999,52999,49,1999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,245.41897971
201800858877,3,1,72,1723,72,1,10,1,0,6,11,30,14,0,2,0,42,399,42399,4,1994,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,245.41897971
201800858951,2,4,10,322,10,1,8,1,0,7,4,58,14,0,2,0,37,39,37039,5,2007,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,194.75206899
201800858951,3,4,10,322,10,1,8,1,0,7,4,58,14,0,2,0,37,404,37404,14,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,194.75206899
201800858957,3,4,10,322,10,1,3,2,0,7,19,46,12,7,2,0,7,24,7024,4,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,21,34.772086693
201800859852,1,1,80,1800,80,1,4,1,1,5,8,26,14,0,2,0,90,989,90989,50,2013,888888888888,0,88,888888888,88888888888,3,21,22,1,0,0,0,0,1,2,0,6,8,7,12,0,0,0,777777777777,777777777777,777777777777,2,13.612266217
201800860020,2,2,27,892,27,1,10,1,0,7,0,30,53,0,2,0,12,17,12017,4,2002,1FAFP53U52G1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.80280132
201800860071,2,4,56,206,206,1,6,1,0,7,0,30,14,0,2,0,37,31,37031,9,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,20,76.421257831
201800860189,2,3,52,606,52,2,10,1,0,7,4,20,53,0,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,8,0,0,1,0,0,0,0,0,0,0,98,9,5,12,0,0,0,777777777777,777777777777,777777777777,18,229.58937523
201800860321,2,4,46,336,46,1,7,1,0,7,18,48,14,0,2,0,97,997,97997,98,9998,000000000000,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,22,143.98823548
201800860488,2,1,72,1723,72,1,6,1,0,6,12,15,14,0,2,0,7,999,7999,49,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,70.557794145
201800860488,3,1,72,1723,72,1,6,1,0,6,12,15,14,0,2,0,20,499,20499,39,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,70.557794145
201800860536,2,2,67,1919,67,1,10,1,0,6,18,30,14,0,2,0,49,32,49032,4,2009,2T1BU40E99C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.97721032
201800861377,2,1,72,1723,72,1,7,1,0,6,12,15,14,0,2,0,20,999,20999,49,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,146.50336476
201800861398,2,4,68,297,68,1,10,1,0,7,22,37,14,0,2,0,20,481,20481,34,1994,2GBEC19K2R13,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,23,270.08682714
201800861496,2,4,68,4056,68,1,10,1,0,6,4,0,14,0,2,0,35,47,35047,4,2018,1N4AL3AP7JC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,23,270.08682713
201800861770,3,4,37,3200,37,2,8,2,0,5,12,55,12,6,3,0,54,37,54037,2,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,24,156.63842034
201800861784,2,2,14,2755,14,2,10,1,2,8,19,43,14,0,2,0,23,481,23481,34,2011,1GT121C82BF1,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,888888888888,777777777777,777777777777,9,586.07247665
201800861811,1,2,77,641,77,2,10,1,0,7,9,39,14,0,2,0,30,52,30052,4,2012,WVWMP7AN2CE5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,234.88323485
201800861817,2,2,77,641,77,2,8,1,0,7,13,37,14,0,2,0,7,482,7482,34,2005,1D7HU18D85S3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,160.40766105
201800861826,2,2,77,641,77,2,8,1,0,7,17,13,14,0,2,0,12,23,12023,4,2010,3FAHP0HA2AR1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,160.40766105
201800861826,3,2,77,641,77,2,8,1,0,7,17,13,14,0,2,0,20,37,20037,4,2001,1G1ND52J2161,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,9,160.40766105
201800861826,4,2,77,641,77,2,8,1,0,7,17,13,14,0,2,0,13,401,13401,14,2004,5LMEU88H24ZJ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,160.40766105
201800861860,2,2,77,641,77,2,10,1,0,7,13,54,14,0,3,0,59,34,59034,4,1996,JT8BD42S8T01,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,9,234.88323485
201800861868,1,2,77,641,77,2,10,1,0,7,13,54,14,0,2,0,12,481,12481,34,2008,1FTPW12598FB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,8,12,0,0,0,777777777777,777777777777,777777777777,9,234.88323485
201800861883,2,2,77,650,77,2,7,1,2,7,8,29,45,0,4,0,12,881,12881,61,1991,1FDKF38M9MKB,0,77,777777777,77777777777,2,1,98,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,135.38414023
201800861913,2,2,77,687,77,2,9,1,0,8,22,29,14,0,2,0,20,471,20471,34,1996,1GCCT19W7TK1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,238.48393128
201800861915,2,2,77,687,77,2,9,1,1,7,7,0,14,0,2,0,37,32,37032,4,2003,1HGCM56383A1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,238.48393128
201800861926,2,2,77,687,77,2,6,1,0,6,23,7,14,0,2,0,6,43,6043,4,2005,1C3EL56R25N6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,237.67180795
201800861926,3,2,77,687,77,2,6,1,0,6,23,7,14,0,2,0,12,3,12003,2,2003,1FAFP40473F4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,8,12,0,0,0,777777777777,777777777777,777777777777,9,237.67180795
201800863644,5,1,72,1723,72,1,8,4,0,6,15,40,12,6,2,0,37,399,37399,4,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,165.54169224
201800863644,6,1,72,1723,72,1,8,4,0,6,15,40,12,6,2,0,23,999,23999,49,2018,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,165.54169224
201800864059,1,1,72,1723,72,1,10,1,0,6,16,31,14,0,2,0,99,399,99399,4,2018,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,245.41897971
201800864333,2,4,24,174,24,2,9,1,0,6,10,45,14,0,3,0,49,32,49032,4,2017,5YFBURHE8HP7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,8,12,0,0,0,777777777777,777777777777,777777777777,24,159.51929539
201800864388,2,1,72,1723,72,1,6,1,0,6,3,15,14,0,2,0,35,999,35999,49,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,70.557794145
201800864388,3,1,72,1723,72,1,6,1,0,6,3,15,14,0,2,0,55,999,55999,49,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,70.557794145
201800864390,2,2,29,972,29,1,10,1,0,7,0,41,14,0,2,0,49,46,49046,5,2004,JTDKB22U9400,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,8,12,0,0,0,777777777777,777777777777,777777777777,7,228.90184812
